,digraph,inter-key,uut,ddt
118089,ri,-54,87,96
118090,ie,37,176,178
118091,ec,7,149,146
118092,ch,-22,73,120
118093,mo,101,157,176
118094,ot,52,226,108
118095,ts,49,168,223
118096,se,114,193,233
118097,ec,59,164,138
118098,cr,118,254,223
118099,re,-33,113,103
118100,et,34,144,180
118101,gr,-46,94,103
118102,ri,7,102,147
118103,ie,62,164,157
118104,ec,22,172,124
118105,ch,6,117,156
118106,mo,110,189,198
118107,ot,55,155,134
118108,ts,177,251,277
118109,se,130,204,204
118110,ec,145,234,219
118111,cr,160,294,249
118112,re,-22,122,112
118113,et,27,150,171
118114,gr,-67,80,92
118115,ri,7,82,154
118116,ie,51,187,126
118117,ec,17,159,153
118118,ch,-27,66,115
118119,mo,573,648,658
118120,ot,91,188,166
118121,ts,144,242,241
118122,se,118,221,216
118123,ec,79,180,182
118124,cr,135,274,236
118125,re,-44,106,95
118126,et,48,143,198
118127,gr,-74,72,70
118128,ri,-52,34,94
118129,ie,104,222,190
118130,ec,12,189,130
118131,ch,302,397,479
118132,mo,121,185,184
118133,ot,7,110,71
118134,ts,147,265,250
118135,se,129,239,247
118136,ec,92,173,202
118137,cr,157,285,238
118138,re,-16,115,112
118139,et,67,172,198
118140,gr,-73,81,123
118141,ri,-11,69,143
118142,ie,70,213,150
118143,ec,-11,142,132
118144,ch,-31,45,122
118145,mo,108,160,179
118146,ot,11,130,63
118147,ts,161,262,280
118148,se,110,192,211
118149,ec,79,190,161
118150,cr,127,286,238
118151,re,-40,93,119
118152,et,26,135,159
118153,gr,-78,65,90
118154,ri,-38,40,105
118155,ie,59,221,137
118156,ec,-14,151,148
118157,ch,-34,49,131
118158,mo,102,167,173
118159,ot,12,123,77
118160,ts,121,227,232
118161,se,111,174,217
118162,ec,45,168,108
118163,cr,104,251,227
118164,re,-47,96,100
118165,et,33,130,176
118166,gr,-3,10,207
118167,ri,6,80,19
118168,ie,66,194,140
118169,ec,17,185,145
118170,ch,-20,64,148
118171,mo,90,153,160
118172,ot,26,129,89
118173,ts,132,235,235
118174,se,116,203,219
118175,ec,38,143,125
118176,cr,140,247,245
118177,re,-27,102,80
118178,et,42,162,171
118179,gr,-73,78,99
118180,ri,-16,77,135
118181,ie,42,184,135
118182,ec,-12,136,130
118183,ch,7,72,155
118184,mo,127,196,195
118185,ot,83,169,152
118186,ts,144,252,230
118187,se,101,193,209
118188,ec,60,172,152
118189,cr,121,268,233
118190,re,-51,94,96
118191,et,28,132,173
118192,gr,-38,123,119
118193,ri,22,104,183
118194,ie,42,172,124
118195,ec,23,163,153
118196,ch,34,121,174
118197,mo,120,185,195
118198,ot,40,157,105
118199,ts,141,236,258
118200,se,112,178,207
118201,ec,87,183,153
118202,cr,134,271,230
118203,re,-35,94,102
118204,et,31,129,160
118205,gr,-48,105,96
118206,ri,7,105,160
118207,ie,29,187,127
118208,ec,-79,108,79
118209,ch,67,158,254
118210,mo,125,195,208
118211,ot,47,127,117
118212,ts,294,452,374
118213,se,270,383,428
118214,ec,331,438,444
118215,cr,120,263,227
118216,re,-37,106,106
118217,et,51,119,194
118218,gr,-78,75,88
118219,ri,-57,37,96
118220,ie,61,189,155
118221,ec,-23,150,105
118222,ch,-31,57,142
118223,mo,99,157,162
118224,ot,7,106,65
118225,ts,133,247,232
118226,se,100,194,214
118227,ec,44,163,138
118228,cr,109,259,228
118229,re,-46,155,104
118230,et,-12,78,189
118231,gr,-61,86,94
118232,ri,-18,94,129
118233,ie,18,151,130
118234,ec,13,146,146
118235,ch,56,168,189
118236,mo,86,154,173
118237,ot,13,100,81
118238,ts,122,225,209
118239,se,95,190,198
118240,ec,43,161,138
118241,cr,118,281,236
118242,re,-44,96,119
118243,et,31,123,171
118244,gr,-57,95,88
118245,ri,-42,49,110
118246,ie,82,225,173
118247,ec,6,189,149
118248,ch,-46,47,137
118249,mo,255,321,339
118250,ot,100,194,166
118251,ts,152,235,246
118252,se,107,194,190
118253,ec,82,184,169
118254,cr,131,271,233
118255,re,-53,106,87
118256,et,24,121,183
118257,gr,-55,85,117
118258,ri,-11,72,129
118259,ie,56,217,139
118260,ec,85,255,246
118261,ch,16,111,186
118262,mo,115,224,201
118263,ot,-12,100,97
118264,ts,130,231,242
118265,se,123,231,224
118266,ec,74,201,182
118267,cr,150,280,277
118268,re,-32,147,98
118269,et,17,116,196
118270,gr,-68,83,98
118271,ri,-34,41,117
118272,ie,96,214,171
118273,ec,20,170,138
118274,ch,10,94,160
118275,mo,115,163,188
118276,ot,71,181,119
118277,ts,360,467,470
118278,se,122,213,229
118279,ec,96,197,187
118280,cr,135,271,236
118281,re,-53,102,83
118282,et,37,133,192
118283,gr,-55,104,127
118284,ri,-19,112,140
118285,ie,1,140,132
118286,ec,7,163,146
118287,ch,-11,74,145
118288,mo,110,169,193
118289,ot,7,104,66
118290,ts,127,224,224
118291,se,163,213,260
118292,ec,86,197,136
118293,cr,134,320,245
118294,re,-38,113,148
118295,et,50,145,201
118296,gr,-39,96,95
118297,ri,22,106,157
118298,ie,31,159,115
118299,ec,-48,122,80
118300,ch,19,101,189
118301,mo,115,182,191
118302,ot,50,160,117
118303,ts,199,311,309
118304,se,127,228,239
118305,ec,84,188,185
118306,cr,120,225,224
118307,re,-21,151,84
118308,et,18,104,190
118309,gr,-58,96,111
118310,ri,-12,66,142
118311,ie,57,167,135
118312,ec,42,182,152
118313,ch,7,102,147
118314,mo,101,174,179
118315,ot,-11,103,62
118316,ts,130,233,244
118317,se,116,173,219
118318,ec,46,162,103
118319,cr,124,253,240
118320,re,-27,98,102
118321,et,58,150,183
118322,gr,-57,65,84
118323,ri,-25,72,97
118324,ie,45,194,142
118325,ec,-25,144,124
118326,ch,-12,68,157
118327,mo,140,217,221
118328,ot,47,158,124
118329,ts,212,302,323
118330,se,97,178,187
118331,ec,68,179,149
118332,cr,113,266,224
118333,re,-43,123,110
118334,et,10,101,176
118335,gr,-60,93,103
118336,ri,-32,55,121
118337,ie,57,193,144
118338,ec,10,163,146
118339,ch,-65,49,88
118340,mo,102,169,204
118341,ot,42,146,109
118342,ts,159,281,263
118343,se,92,186,214
118344,ec,94,186,188
118345,cr,127,261,219
118346,re,-39,96,95
118347,et,46,143,181
118348,gr,-63,94,84
118349,ri,7,97,164
118350,ie,36,167,126
118351,ec,30,179,161
118352,ch,-15,93,134
118353,mo,107,156,185
118354,ot,90,178,139
118355,ts,142,243,230
118356,se,104,192,205
118357,ec,99,181,187
118358,cr,125,280,207
118359,re,-41,112,114
118360,et,32,216,185
118361,gr,-78,71,102
118362,ri,-82,21,67
118363,ie,97,222,200
118364,ec,-25,177,100
118365,ch,-72,64,130
118366,mo,100,185,183
118367,ot,-11,106,74
118368,ts,130,253,247
118369,se,107,221,230
118370,ec,335,481,449
118371,cr,126,290,272
118372,re,-54,108,110
118373,et,13,131,175
118374,gr,-69,87,120
118375,ri,-47,58,109
118376,ie,52,182,157
118377,ec,6,151,136
118378,ch,-14,90,131
118379,mo,92,162,181
118380,ot,81,184,151
118381,ts,138,243,241
118382,se,104,200,209
118383,ec,90,189,186
118384,cr,124,277,223
118385,re,-50,91,103
118386,et,48,137,189
118387,gr,-51,100,135
118388,ri,-38,77,113
118389,ie,35,180,150
118390,ec,6,170,151
118391,ch,-20,81,144
118392,mo,108,185,197
118393,ot,14,110,91
118394,ts,124,231,220
118395,se,121,210,228
118396,ec,65,198,154
118397,cr,139,305,272
118398,re,-28,139,138
118399,et,9,122,176
118400,gr,-65,79,90
118401,ri,-72,8,72
118402,ie,92,251,172
118403,ec,-12,149,147
118404,ch,-52,37,109
118405,mo,110,184,196
118406,ot,95,182,169
118407,ts,176,274,263
118408,se,102,225,200
118409,ec,24,142,147
118410,cr,125,329,243
118411,re,-55,79,149
118412,et,26,135,160
118413,gr,-52,67,79
118414,ri,-12,76,107
118415,ie,35,179,123
118416,ec,-29,125,115
118417,ch,88,179,242
118418,mo,112,195,196
118419,ot,37,134,120
118420,ts,144,239,241
118421,se,93,179,188
118422,ec,56,177,142
118423,cr,107,236,228
118424,re,-32,138,97
118425,et,-12,86,158
118426,gr,-61,85,129
118427,ri,-33,62,113
118428,ie,72,206,167
118429,ec,16,160,150
118430,ch,49,127,193
118431,mo,117,196,200
118432,ot,27,118,106
118433,ts,159,258,250
118434,se,140,197,239
118435,ec,101,197,158
118436,cr,125,253,221
118437,re,-31,120,97
118438,et,31,130,182
118439,gr,-58,55,82
118440,ri,6,102,119
118441,ie,8,181,104
118442,ec,-54,131,119
118443,ch,-12,69,173
118444,mo,116,175,194
118445,ot,7,73,66
118446,ts,143,230,209
118447,se,108,180,195
118448,ec,91,172,163
118449,cr,130,240,211
118450,re,-25,157,85
118451,et,-17,80,165
118452,gr,-60,74,95
118453,ri,-41,41,93
118454,ie,71,190,153
118455,ec,-20,151,99
118456,ch,-34,66,137
118457,mo,106,171,180
118458,ot,-11,98,54
118459,ts,130,240,239
118460,se,96,231,206
118461,ec,0,133,135
118462,cr,113,256,246
118463,re,-40,134,103
118464,et,7,112,181
118465,gr,-68,80,110
118466,ri,-12,68,136
118467,ie,80,204,160
118468,ec,42,188,166
118469,ch,31,120,177
118470,mo,94,165,182
118471,ot,73,182,144
118472,ts,163,242,272
118473,se,130,210,209
118474,ec,72,191,152
118475,cr,121,335,240
118476,re,-15,139,199
118477,et,37,140,191
118478,gr,-60,67,97
118479,ri,-52,66,75
118480,ie,65,239,183
118481,eh,-34,162,140
118482,hc,-70,8,126
118483,mo,96,166,176
118484,ot,58,180,128
118485,ts,210,281,332
118486,se,98,261,169
118487,ec,11,158,174
118488,cr,130,283,277
118489,re,-57,106,96
118490,et,62,161,225
118491,gr,-66,110,72
118492,ri,12,106,188
118493,ie,7,138,101
118494,ec,-23,140,108
118495,ch,91,218,254
118496,mo,123,194,195
118497,ot,36,148,107
118498,ts,164,273,276
118499,se,121,225,230
118500,ec,109,220,213
118501,cr,122,272,233
118502,re,-26,136,124
118503,et,37,160,199
118504,gr,-78,97,80
118505,ri,-12,74,163
118506,ie,31,173,117
118507,ec,-14,124,128
118508,ch,58,178,196
118509,mo,136,211,211
118510,ot,46,147,121
118511,ts,149,253,250
118512,se,94,209,198
118513,ec,111,207,226
118514,cr,131,307,227
118515,re,-34,119,142
118516,et,35,167,188
118517,gr,-57,73,103
118518,ri,-12,64,118
118519,ie,76,209,152
118520,ec,-12,127,121
118521,ch,-31,38,108
118522,mo,108,181,154
118523,ot,40,128,113
118524,ts,121,213,209
118525,se,117,171,209
118526,ec,96,192,150
118527,cr,145,275,241
118528,re,-21,101,109
118529,et,26,121,148
118530,gr,-64,87,89
118531,ri,-43,32,108
118532,ie,84,194,159
118533,ec,17,204,127
118534,ch,-83,15,104
118535,mo,114,162,185
118536,ot,69,160,117
118537,ts,131,233,222
118538,se,102,178,204
118539,ec,43,166,119
118540,cr,132,256,255
118541,re,-44,94,80
118542,et,45,149,183
118543,gr,-38,105,73
118544,ri,7,76,150
118545,ie,72,188,141
118546,ec,7,144,123
118547,ch,-29,57,108
118548,mo,139,201,213
118549,ot,7,115,69
118550,ts,179,274,287
118551,se,126,224,221
118552,ec,111,196,209
118553,cr,161,301,246
118554,re,-36,103,104
118555,et,53,155,192
118556,gr,-74,73,74
118557,ri,-40,57,107
118558,ie,38,169,135
118559,ec,-13,128,118
118560,ch,-33,87,108
118561,mo,112,175,193
118562,ot,6,99,69
118563,ts,153,257,246
118564,se,91,196,195
118565,ec,36,147,141
118566,cr,116,233,227
118567,re,-36,86,81
118568,et,29,122,151
118569,gr,-58,69,86
118570,ri,-26,74,101
118571,ie,34,200,134
118572,ec,-34,121,132
118573,ch,-27,62,128
118574,mo,115,187,200
118575,ot,-17,88,55
118576,ts,146,235,251
118577,se,110,230,199
118578,ec,30,158,150
118579,cr,164,319,292
118580,re,-48,85,107
118581,et,37,135,170
118582,gr,-56,93,116
118583,ri,12,98,161
118584,ie,29,176,115
118585,ec,21,205,168
118586,ch,83,190,267
118587,mo,111,173,195
118588,ot,70,206,132
118589,ts,266,349,402
118590,se,137,230,220
118591,ec,121,231,214
118592,cr,164,301,274
118593,re,-33,120,104
118594,et,50,163,203
118595,gr,-43,96,108
118596,ri,-12,71,127
118597,ie,113,163,196
118598,ec,-31,167,19
118599,ch,35,128,233
118600,mo,119,195,197
118601,ot,34,135,110
118602,ts,157,263,258
118603,se,131,224,237
118604,ec,144,233,237
118605,cr,161,308,250
118606,re,-28,126,119
118607,et,58,163,212
118608,gr,-56,146,116
118609,ri,-140,1,62
118610,ie,65,206,206
118611,ec,-15,140,126
118612,ch,-21,96,134
118613,mo,134,171,215
118614,ot,26,138,63
118615,ts,134,239,246
118616,se,106,207,211
118617,ec,49,161,150
118618,cr,116,254,228
118619,re,-30,97,108
118620,et,21,122,148
118621,gr,-44,80,117
118622,ri,-31,44,93
118623,ie,102,222,177
118624,ec,-18,160,102
118625,ch,-4,35,174
118626,mo,103,162,175
118627,ot,17,122,76
118628,ts,122,213,227
118629,se,130,190,221
118630,ec,43,281,103
118631,cr,1,130,239
118632,re,-44,95,85
118633,et,36,164,175
118634,gr,-50,84,106
118635,ri,21,101,155
118636,ie,29,150,109
118637,ec,7,136,128
118638,ch,28,115,157
118639,mo,108,172,184
118640,ot,25,134,89
118641,ts,122,227,231
118642,se,111,203,216
118643,ec,57,177,149
118644,cr,121,256,241
118645,re,-45,105,90
118646,et,44,152,194
118647,gr,-65,80,86
118648,ri,-39,43,106
118649,ie,89,223,171
118650,ec,13,170,147
118651,ch,-99,17,58
118652,mo,119,165,197
118653,ot,47,149,93
118654,ts,145,231,247
118655,se,105,183,191
118656,ec,86,175,164
118657,cr,138,278,227
118658,re,-45,90,95
118659,et,35,123,170
118660,gr,-67,73,94
118661,ri,-16,72,124
118662,ie,51,189,139
118663,ec,7,136,145
118664,ch,42,139,171
118665,mo,125,199,204
118666,ot,16,105,90
118667,ts,158,257,247
118668,se,114,208,213
118669,ec,118,207,212
118670,cr,178,337,267
118671,re,-51,98,108
118672,et,36,154,185
118673,gr,-55,91,114
118674,ri,13,114,159
118675,ie,40,181,141
118676,ec,42,196,183
118677,ch,-12,71,142
118678,mo,140,198,241
118679,ot,62,177,120
118680,ts,171,272,286
118681,se,113,221,214
118682,ec,74,167,182
118683,cr,155,312,248
118684,re,-39,92,118
118685,et,48,136,179
118686,gr,-99,71,74
118687,ri,-40,65,130
118688,ie,25,195,130
118689,ec,-18,161,152
118690,ch,-4,37,175
118691,mo,108,169,182
118692,ot,10,108,71
118693,ts,124,230,222
118694,se,137,156,243
118695,ec,27,155,46
118696,cr,118,253,246
118697,re,-27,112,108
118698,et,30,127,169
118699,gr,-37,79,129
118700,ri,18,95,134
118701,ie,24,163,101
118702,ec,-11,132,128
118703,ch,39,119,182
118704,mo,99,169,192
118705,ot,70,172,140
118706,ts,157,251,259
118707,se,112,174,206
118708,ec,64,184,126
118709,cr,100,257,220
118710,re,-37,93,120
118711,et,33,144,163
118712,gr,-54,71,100
118713,ri,17,97,142
118714,ie,18,139,98
118715,ec,7,121,128
118716,ch,60,159,174
118717,mo,90,157,176
118718,ot,60,167,127
118719,ts,143,228,250
118720,se,115,186,200
118721,ec,79,179,150
118722,cr,113,277,213
118723,re,-56,109,108
118724,et,34,161,199
118725,gr,-66,78,80
118726,ri,-41,38,103
118727,ie,102,260,181
118728,ec,-11,135,147
118729,ch,-14,72,132
118730,mo,110,174,194
118731,ot,44,169,108
118732,ts,200,297,325
118733,se,89,180,186
118734,ec,41,151,132
118735,cr,128,265,238
118736,re,-48,84,89
118737,et,14,135,146
118738,gr,-52,87,93
118739,ri,-29,59,110
118740,ie,73,208,161
118741,ec,-11,152,124
118742,ch,-26,67,137
118743,mo,103,171,172
118744,ot,237,332,305
118745,ts,181,280,276
118746,se,109,211,208
118747,ec,50,147,152
118748,cr,121,273,218
118749,re,-55,93,97
118750,et,43,128,191
118751,gr,-60,97,84
118752,ri,-13,81,144
118753,ie,66,177,160
118754,ec,-22,122,89
118755,ch,-12,81,132
118756,mo,127,203,205
118757,ot,53,159,129
118758,ts,136,256,242
118759,se,104,201,224
118760,ec,96,198,193
118761,cr,122,298,224
118762,re,-37,131,139
118763,et,21,150,189
118764,gr,-66,78,92
118765,ri,-65,37,79
118766,ie,79,201,181
118767,ec,-12,204,110
118768,ch,-54,46,162
118769,mo,109,230,197
118770,ot,-12,104,109
118771,ts,151,275,267
118772,se,109,243,233
118773,ec,105,217,239
118774,cr,124,305,236
118775,re,-44,135,137
118776,et,-16,86,163
118777,gr,-62,92,99
118778,ri,-12,54,142
118779,ie,73,220,139
118780,ec,-11,134,136
118781,ch,-22,53,123
118782,mo,140,189,222
118783,ot,44,152,93
118784,ts,120,244,228
118785,se,103,190,227
118786,ec,61,177,148
118787,cr,153,261,269
118788,re,-38,115,70
118789,et,77,175,230
118790,gr,-63,58,79
118791,ri,-17,62,104
118792,ie,52,184,131
118793,ec,-12,132,120
118794,ch,-18,67,126
118795,mo,104,160,176
118796,ot,37,144,93
118797,ts,116,221,223
118798,se,289,433,394
118799,ec,102,211,246
118800,cr,118,272,227
118801,re,-40,103,114
118802,et,29,127,172
118803,gr,-64,70,94
118804,ri,-63,32,71
118805,ie,81,250,176
118806,ec,-43,151,126
118807,ch,-49,24,145
118808,mo,118,192,198
118809,ot,22,122,96
118810,ts,144,263,244
118811,se,78,241,197
118812,ec,11,149,174
118813,cr,156,346,294
118814,re,-47,92,143
118815,et,31,130,170
118816,gr,-58,89,94
118817,ri,-39,52,108
118818,ie,78,206,169
118819,ec,6,174,134
118820,ch,-41,56,127
118821,mo,140,201,187
118822,ot,12,115,73
118823,ts,155,266,258
118824,se,110,210,221
118825,ec,53,165,153
118826,cr,121,270,233
118827,re,-49,83,100
118828,et,48,137,180
118829,gr,-63,75,96
118830,ri,-59,30,79
118831,ie,82,229,171
118832,ec,-53,112,94
118833,ch,-27,69,138
118834,mo,129,198,213
118835,ot,7,118,76
118836,ts,161,280,272
118837,se,97,210,216
118838,ec,23,146,136
118839,cr,170,337,293
118840,re,-42,117,125
118841,et,29,134,188
118842,gr,-51,85,111
118843,ri,29,119,165
118844,ie,7,139,97
118845,ec,-11,133,121
118846,ch,54,139,198
118847,mo,116,166,196
118848,ot,50,152,100
118849,ts,141,220,243
118850,se,113,210,192
118851,ec,82,180,179
118852,cr,119,256,217
118853,re,-55,98,82
118854,et,43,159,196
118855,gr,-67,56,85
118856,ri,-35,79,88
118857,ie,35,176,149
118858,ec,-29,127,112
118859,ch,-76,29,80
118860,mo,108,172,180
118861,ot,7,91,71
118862,ts,140,239,224
118863,se,89,198,188
118864,ec,33,152,142
118865,cr,169,279,288
118866,re,-33,112,77
118867,et,29,121,174
118868,gr,-54,89,117
118869,ri,-21,71,122
118870,ie,74,198,166
118871,ec,13,171,137
118872,ch,17,108,175
118873,mo,96,170,187
118874,ot,7,124,81
118875,ts,122,223,239
118876,se,125,169,226
118877,ec,76,195,120
118878,cr,141,282,260
118879,re,-40,160,101
118880,et,-14,94,186
118881,gr,-65,94,105
118882,ri,-33,78,126
118883,ie,41,188,152
118884,ec,-11,141,136
118885,ch,7,82,159
118886,mo,92,151,189
118887,ot,43,165,102
118888,ts,149,249,271
118889,se,114,188,214
118890,ec,56,174,130
118891,cr,104,259,222
118892,re,-48,89,107
118893,et,55,150,192
118894,gr,-70,93,109
118895,ri,-22,75,141
118896,ie,40,174,137
118897,ec,-12,131,122
118898,ch,7,108,150
118899,mo,117,185,190
118900,ot,18,118,86
118901,ts,135,246,235
118902,se,154,214,265
118903,ec,119,236,179
118904,cr,221,346,338
118905,re,-11,161,114
118906,et,13,115,185
118907,gr,-111,51,94
118908,ri,-33,45,129
118909,ie,79,227,157
118910,ec,-22,145,126
118911,ch,-31,53,136
118912,mo,106,175,192
118913,ot,12,115,81
118914,ts,108,234,211
118915,se,108,200,234
118916,ec,63,176,155
118917,cr,119,249,232
118918,re,-47,100,83
118919,et,41,158,188
118920,gr,-67,90,112
118921,ri,-45,51,112
118922,ie,90,187,186
118923,ec,76,209,173
118924,ch,13,106,146
118925,mo,137,207,219
118926,ot,41,152,111
118927,ts,622,712,733
118928,se,117,202,207
118929,ec,110,205,195
118930,cr,148,292,243
118931,re,-29,109,115
118932,et,56,146,194
118933,gr,-97,88,68
118934,ri,-70,45,115
118935,ie,43,234,158
118936,ec,-24,160,167
118937,ch,-33,55,151
118938,mo,100,165,173
118939,ot,-55,53,10
118940,ts,162,276,270
118941,se,83,182,197
118942,ec,46,160,145
118943,cr,111,258,225
118944,re,-40,155,107
118945,et,-17,86,178
118946,gr,-71,95,106
118947,ri,-38,59,128
118948,ie,57,159,154
118949,ec,-11,179,91
118950,ch,-41,49,149
118951,mo,114,187,198
118952,ot,29,134,102
118953,ts,130,237,235
118954,se,86,163,193
118955,ec,43,180,120
118956,cr,117,276,254
118957,re,-29,119,130
118958,et,22,111,170
118959,gr,-55,83,99
118960,ri,-27,71,111
118961,ie,49,188,147
118962,ec,-21,119,118
118963,ch,-25,67,115
118964,mo,99,145,182
118965,ot,31,127,77
118966,ts,135,217,231
118967,se,99,185,181
118968,ec,62,177,148
118969,cr,130,278,245
118970,re,-37,151,111
118971,et,-11,94,177
118972,gr,-51,80,99
118973,ri,-12,88,119
118974,ie,18,161,118
118975,ec,-27,132,116
118976,ch,11,101,170
118977,mo,114,188,197
118978,ot,13,105,87
118979,ts,144,255,236
118980,se,109,188,220
118981,ec,218,356,297
118982,cr,174,319,312
118983,re,-24,150,121
118984,et,6,103,180
118985,gr,-61,82,122
118986,ri,-11,45,132
118987,ie,108,201,164
118988,ec,9,162,102
118989,ch,8,87,161
118990,mo,92,152,171
118991,ot,23,151,83
118992,ts,145,228,273
118993,se,140,170,223
118994,ec,77,191,107
118995,cr,150,237,264
118996,re,-16,169,71
118997,et,-11,91,174
118998,gr,-62,94,95
118999,ri,-41,28,115
119000,ie,102,207,171
119001,ec,50,185,155
119002,ch,-13,81,122
119003,mo,129,188,205
119004,ot,89,203,148
119005,ts,415,500,529
119006,se,162,274,247
119007,ec,109,204,221
119008,cr,123,266,218
119009,re,-43,103,100
119010,et,42,130,188
119011,gr,-66,76,104
119012,ri,-12,61,130
119013,ie,52,167,125
119014,ec,20,150,135
119015,ch,16,92,146
119016,mo,116,176,180
119017,ot,49,152,109
119018,ts,344,434,447
119019,se,118,190,208
119020,ec,124,221,196
119021,cr,137,296,234
119022,re,-37,104,122
119023,et,15,118,156
119024,gr,-83,55,94
119025,ri,-66,38,72
119026,ie,77,207,181
119027,ec,-11,152,119
119028,ch,-27,82,136
